날짜,year,month,day,종가,대비,등락률,거래량,거래대금,시가총액,외국인 보유수량,외국인 지분율,토론방,순매수_기관,순매수_기타법인,순매수_개인,순매수_외국인,검색어,보도량,기사감성점수,뉴스심리지수,비트코인종가,비트코인거래량,비트코인변동,코스피종가,코스피대비,코스피등락률,코스피거래량,코스피거래대금,코스피시가총액,한은금리,원/미국달러,원/위안,원/일본엔(100엔),원/유로,경제심리지수(원계열),경제심리지수(순환변동치),산업생산지수,물가상승률,소비자신뢰지수,소비자심리지수,경제활동참가율(%),실업률(%),고용률(%),5일 등락률,day5_label
2017-11-29,2017,11,29,160500.0,3500.0,2.23,550470.0,88126822500.0,35354374879500.0,99826079.0,45.32,51,22616861500.0,11339000.0,-20280712500.0,-2347488000.0,8.08682,83.0,0.036144578313253,112.25,9837.9,233330.0,-0.69,2512.9,-1.29,-0.05,301209.0,5277563.0,1630844154.0,1.25,1088.3,164.98,976.01,1289.42,102.0,100.9,105.6,97.347,112.0,112.0,63.3,3.1,61.4,0.94,maintain
2017-12-04,2017,12,4,160500.0,-1000.0,-0.62,412767.0,65828977000.0,35354374879500.0,99966585.0,45.38,41,-12953842500.0,-25560500.0,2503354500.0,10476048500.0,9.43299,78.0,0.1666666666666666,107.57,11623.9,93170.0,3.36,2501.67,26.26,1.06,323847.0,6056436.0,1622966082.0,1.5,1087.1,164.36,963.53,1290.66,101.7,100.7,103.3,97.698,111.0,110.6,62.5,3.3,60.4,0.0,maintain
2017-12-05,2017,12,5,161500.0,1000.0,0.62,298181.0,48113367000.0,35574651358500.0,100000848.0,45.4,42,2507053500.0,-1850000.0,-3478510500.0,973307000.0,9.21121,87.0,0.0114942528735632,107.2,11667.1,89690.0,0.37,2510.12,8.45,0.34,395430.0,5926806.0,1627839540.0,1.5,1088.3,164.53,967.64,1291.7,101.7,100.7,103.3,97.698,111.0,110.6,62.5,3.3,60.4,-1.82,maintain
2017-12-06,2017,12,6,162000.0,500.0,0.31,435843.0,70315839000.0,35684789598000.0,100006936.0,45.4,23,-12051501500.0,-896936500.0,-7622307500.0,20570745500.0,8.63326,86.0,-0.0581395348837209,108.76,13749.6,191580.0,17.85,2474.37,-35.75,-1.42,507624.0,6651308.0,1605164242.0,1.5,1084.3,164.03,962.92,1282.46,101.7,100.7,103.3,97.698,111.0,110.6,62.5,3.3,60.4,0.31,maintain
2017-12-11,2017,12,11,150000.0,-8500.0,-5.36,1235495.0,186954665500.0,33041471850000.0,99969587.0,45.38,157,-37267555000.0,495634500.0,53573798500.0,-16801878000.0,8.97027,95.0,-0.0105263157894736,104.81,16732.5,159730.0,11.11,2471.49,7.49,0.3,240138.0,4613094.0,1607943365.0,1.5,1093.4,165.14,962.37,1286.99,101.7,100.7,103.3,97.698,111.0,110.6,62.5,3.3,60.4,-7.41,sell
2017-12-12,2017,12,12,150000.0,0.0,0.0,594577.0,89212374000.0,33041471850000.0,99829707.0,45.32,81,1283068000.0,-110759000.0,4199493500.0,-5371802500.0,8.75657,100.0,0.0,104.27,17083.9,132850.0,2.1,2461.0,-10.49,-0.42,281191.0,5292539.0,1601445482.0,1.5,1092.4,165.03,962.09,1286.25,101.7,100.7,103.3,97.698,111.0,110.6,62.5,3.3,60.4,-7.12,sell
2017-12-13,2017,12,13,151500.0,1500.0,1.0,449530.0,67962603000.0,33371886568500.0,99788560.0,45.3,25,1765706500.0,40947500.0,845051500.0,-2651705500.0,8.3245,93.0,0.3655913978494624,102.89,16286.8,155410.0,-4.67,2480.55,19.55,0.79,254953.0,5121323.0,1613324381.0,1.5,1090.1,164.5,959.85,1279.45,101.7,100.7,103.3,97.698,111.0,110.6,62.5,3.3,60.4,-4.42,maintain
2017-12-18,2017,12,18,154000.0,0.0,0.0,304658.0,46938251000.0,33922577766000.0,99837250.0,45.32,28,4367837500.0,39092500.0,-5110177500.0,703247500.0,8.34195,58.0,0.1896551724137931,110.3,18972.3,139250.0,-0.49,2481.88,-0.19,-0.01,324358.0,4477139.0,1614248576.0,1.5,1089.3,164.91,966.76,1279.44,101.7,100.7,103.3,97.698,111.0,110.6,62.5,3.3,60.4,1.65,maintain
2017-12-19,2017,12,19,153000.0,-1000.0,-0.65,301402.0,46170462000.0,33702301287000.0,99801925.0,45.31,63,-681347000.0,185182000.0,2238172000.0,-1742007000.0,10.83152,76.0,0.1052631578947368,112.46,17523.7,174540.0,-7.64,2478.53,-3.35,-0.13,308391.0,5239923.0,1612412731.0,1.5,1089.1,164.72,967.57,1283.23,101.7,100.7,103.3,97.698,111.0,110.6,62.5,3.3,60.4,1.66,maintain
2017-12-20,2017,12,20,152500.0,-500.0,-0.33,330799.0,50366686000.0,33592163047500.0,99694680.0,45.26,29,6401868000.0,-31905500.0,-1257499500.0,-5112463000.0,10.83507,97.0,0.1443298969072164,114.02,16462.0,227680.0,-6.06,2472.37,-6.16,-0.25,236176.0,4748794.0,1607733542.0,1.5,1086.8,164.43,962.79,1287.04,101.7,100.7,103.3,97.698,111.0,110.6,62.5,3.3,60.4,-0.97,maintain
2017-12-26,2017,12,26,154000.0,1000.0,0.65,319229.0,49031236500.0,33922577766000.0,99621894.0,45.23,22,21327864000.0,-1269085000.0,-20436118500.0,377339500.0,10.11409,50.0,0.06,106.74,15756.6,143140.0,13.9,2427.34,-13.2,-0.54,224641.0,5641603.0,1578386110.0,1.5,1079.2,164.3,952.39,1280.96,101.7,100.7,103.3,97.698,111.0,110.6,62.5,3.3,60.4,2.67,maintain
2017-12-27,2017,12,27,156500.0,2500.0,1.62,445829.0,69137803000.0,34473268963500.0,99564554.0,45.2,32,18924325000.0,-751112500.0,-16820122500.0,-1353090000.0,10.41449,73.0,0.2465753424657534,106.61,15416.6,138710.0,-2.16,2436.67,9.33,0.38,194850.0,4845394.0,1584816761.0,1.5,1077.1,164.58,951.38,1277.01,101.7,100.7,103.3,97.698,111.0,110.6,62.5,3.3,60.4,2.29,maintain
2018-01-02,2018,1,2,149500.0,-6500.0,-4.17,731763.0,110423755000.0,32931333610500.0,99505115.0,45.17,86,-42943463000.0,618891000.0,45228462500.0,-2903890500.0,10.27302,145.0,0.2413793103448276,111.14,14754.1,137730.0,9.74,2479.65,12.16,0.49,262205.0,4786387.0,1613508197.0,1.5,1071.4,163.65,951.05,1286.91,99.4,100.4,105.4,98.106,110.0,110.7,61.8,3.7,59.5,-4.17,maintain
2018-01-08,2018,1,8,151000.0,2000.0,1.34,482619.0,72347831250.0,33261748329000.0,100254859.0,45.51,96,-5322602500.0,-70181000.0,-23030307500.0,28423091000.0,10.19881,112.0,0.2857142857142857,110.42,14976.2,142450.0,-7.71,2513.28,15.76,0.63,311429.0,6404886.0,1634777681.0,1.5,1062.1,163.86,938.62,1278.34,99.4,100.4,105.4,98.106,110.0,110.7,61.8,3.7,59.5,0.33,maintain
2018-01-09,2018,1,9,152500.0,1500.0,0.99,465845.0,70607951248.0,33592163047500.0,100443774.0,45.6,75,-2866347000.0,-101078000.0,-18685601500.0,21653026500.0,10.76057,97.0,0.1030927835051546,111.92,14778.5,71400.0,-1.32,2510.23,-3.05,-0.12,374323.0,7345519.0,1632067011.0,1.5,1065.2,164.31,941.28,1274.78,99.4,100.4,105.4,98.106,110.0,110.7,61.8,3.7,59.5,4.1,maintain
2018-01-10,2018,1,10,155500.0,3000.0,1.97,793679.0,123328328000.0,34252992484500.0,100583808.0,45.66,82,4339079000.0,-259531000.0,-32801390000.0,28721842000.0,10.49324,107.0,0.1121495327102803,112.08,15043.0,87070.0,1.79,2499.75,-10.48,-0.42,444022.0,8577963.0,1624057752.0,1.5,1067.1,164.08,947.31,1273.64,99.4,100.4,105.4,98.106,110.0,110.7,61.8,3.7,59.5,4.36,maintain
2018-01-15,2018,1,15,155000.0,1000.0,0.65,315592.0,48489944500.0,34142854245000.0,100821958.0,45.77,59,-14324106000.0,40786500.0,-21700500.0,14305020000.0,10.95426,105.0,0.2666666666666666,112.46,13697.5,73270.0,0.02,2503.73,7.31,0.29,404551.0,6118635.0,1626574288.0,1.5,1064.7,164.1,958.07,1298.99,99.4,100.4,105.4,98.106,110.0,110.7,61.8,3.7,59.5,-0.32,maintain
2018-01-16,2018,1,16,158000.0,3000.0,1.94,440542.0,69058182592.0,34803683682000.0,100915070.0,45.81,52,6706169000.0,-40278000.0,-17016434500.0,10350543500.0,14.98299,117.0,0.1623931623931624,112.11,11362.0,317100.0,-17.05,2521.74,18.01,0.72,341607.0,6913693.0,1639188170.0,1.5,1061.3,164.87,960.02,1301.79,99.4,100.4,105.4,98.106,110.0,110.7,61.8,3.7,59.5,1.94,maintain
2018-01-17,2018,1,17,157500.0,-500.0,-0.32,363034.0,57100855500.0,34693545442500.0,100971294.0,45.84,57,2510219000.0,68891500.0,-3566125500.0,987015000.0,9.55105,115.0,0.1913043478260869,111.34,11192.3,361800.0,-1.49,2515.43,-6.31,-0.25,336713.0,6325747.0,1634771859.0,1.5,1064.0,165.37,963.9,1304.36,99.4,100.4,105.4,98.106,110.0,110.7,61.8,3.7,59.5,2.27,maintain
2018-01-22,2018,1,22,162500.0,500.0,0.31,582519.0,94434840000.0,35794927837500.0,101139028.0,45.91,42,25264787500.0,-1627724000.0,-14620765500.0,-9016298000.0,9.0459,132.0,0.1742424242424242,109.41,10864.8,201730.0,-6.3,2502.11,-18.15,-0.72,342994.0,6385331.0,1626287541.0,1.5,1067.3,166.74,964.62,1308.14,99.4,100.4,105.4,98.106,110.0,110.7,61.8,3.7,59.5,3.17,maintain
2018-01-23,2018,1,23,161000.0,-1500.0,-0.92,727921.0,119032179000.0,35464513119000.0,101044238.0,45.87,87,8644978500.0,-1825069500.0,-7282081500.0,462172500.0,9.22525,73.0,0.3972602739726027,107.57,10903.2,188370.0,0.35,2536.6,34.49,1.38,370008.0,6838404.0,1648667380.0,1.5,1068.9,166.86,963.49,1310.42,99.4,100.4,105.4,98.106,110.0,110.7,61.8,3.7,59.5,3.87,maintain
2018-01-24,2018,1,24,156500.0,-4500.0,-2.8,653451.0,103055304000.0,34473268963500.0,101043422.0,45.87,100,-2478702500.0,237886000.0,21620022500.0,-19379206000.0,8.72762,78.0,0.2179487179487179,106.89,11452.3,136060.0,5.04,2538.0,1.4,0.06,371087.0,6764738.0,1649315305.0,1.5,1069.7,167.19,970.12,1315.36,99.4,100.4,105.4,98.106,110.0,110.7,61.8,3.7,59.5,-3.4,maintain
2018-01-29,2018,1,29,154500.0,2000.0,1.31,504827.0,77789577000.0,34032716005500.0,100754398.0,45.74,79,4515206000.0,-841595000.0,-13227285000.0,9553674000.0,10.43407,87.0,0.2183908045977011,111.4,11244.8,137420.0,-4.67,2598.19,23.43,0.91,437475.0,7908139.0,1688814426.0,1.5,1064.8,168.15,979.85,1322.53,99.4,100.4,105.4,98.106,110.0,110.7,61.8,3.7,59.5,-1.28,maintain
2018-01-30,2018,1,30,156000.0,1500.0,0.97,458611.0,71840314500.0,34363130724000.0,100822155.0,45.77,63,3144827500.0,-216964500.0,-19449142500.0,16521279500.0,9.8391,81.0,-0.0987654320987654,114.21,10166.0,264720.0,-9.59,2567.74,-30.45,-1.17,397039.0,7877966.0,1668674846.0,1.5,1064.8,168.33,977.46,1318.65,99.4,100.4,105.4,98.106,110.0,110.7,61.8,3.7,59.5,-1.58,maintain
2018-01-31,2018,1,31,162000.0,6000.0,3.85,926031.0,148019007500.0,35684789598000.0,101005327.0,45.85,70,-4169332500.0,-2025596500.0,-51256663500.0,57451592500.0,10.42385,98.0,0.1428571428571428,114.23,10265.4,208470.0,0.98,2566.46,-1.28,-0.05,403051.0,10842647.0,1668579804.0,1.5,1071.5,168.99,985.02,1329.09,99.4,100.4,105.4,98.106,110.0,110.7,61.8,3.7,59.5,6.23,buy
2018-02-05,2018,2,5,159000.0,-3500.0,-2.15,670474.0,107737586000.0,35023960161000.0,101584369.0,46.12,21,5051500000.0,-111903000.0,115963000.0,-5055560000.0,13.95793,112.0,0.0535714285714285,114.88,6938.5,593890.0,-15.61,2491.75,-33.64,-1.33,442350.0,8096051.0,1620158999.0,1.5,1076.7,171.15,977.26,1338.23,101.0,100.0,106.0,98.855,108.0,109.0,62.0,4.6,59.2,-1.85,maintain
2018-02-06,2018,2,6,157500.0,-1500.0,-0.94,690538.0,108405515000.0,34693545442500.0,101553026.0,46.1,29,-436823000.0,448295000.0,2785504500.0,-2796976500.0,19.13914,86.0,0.0116279069767441,112.44,7701.2,886880.0,10.99,2453.31,-38.44,-1.54,582837.0,9566551.0,1595275242.0,1.5,1089.8,172.79,998.31,1348.68,101.0,100.0,106.0,98.855,108.0,109.0,62.0,4.6,59.2,-1.87,maintain
2018-02-07,2018,2,7,157500.0,0.0,0.0,552642.0,87358605500.0,34693545442500.0,101526469.0,46.09,30,-6452605500.0,-8747500.0,-1088449500.0,7549802500.0,16.16868,81.0,0.074074074074074,111.78,7594.7,445620.0,-1.38,2396.56,-56.75,-2.31,460075.0,8369362.0,1558072991.0,1.5,1094.3,173.7,997.58,1354.85,101.0,100.0,106.0,98.855,108.0,109.0,62.0,4.6,59.2,-3.08,maintain
2018-02-12,2018,2,12,154000.0,-1000.0,-0.65,554120.0,85571432000.0,33922577766000.0,101554515.0,46.1,24,-15312377500.0,8605000.0,10776876000.0,4526896500.0,11.6785,85.0,0.0,104.64,8903.5,238670.0,10.17,2385.38,21.61,0.91,352288.0,6631084.0,1581810884.0,1.5,1092.7,171.91,1004.37,1338.45,101.0,100.0,106.0,98.855,108.0,109.0,62.0,4.6,59.2,-2.22,maintain
2018-02-13,2018,2,13,152500.0,-1500.0,-0.97,528608.0,81126138500.0,33592163047500.0,101590527.0,46.12,55,-16002285500.0,10921500.0,11094668500.0,4896695500.0,11.02294,60.0,-0.1,105.51,8539.2,195870.0,-4.09,2395.19,9.81,0.41,423416.0,7333093.0,1589989718.0,1.5,1083.4,171.7,996.64,1332.26,101.0,100.0,106.0,98.855,108.0,109.0,62.0,4.6,59.2,-5.28,sell
2018-02-14,2018,2,14,154500.0,2000.0,1.31,265716.0,40931247000.0,34032716005500.0,101644065.0,46.14,27,-468477500.0,145027000.0,-4667352500.0,4990803000.0,9.34232,45.0,0.1777777777777777,103.81,9476.3,246880.0,10.97,2421.83,26.64,1.11,305739.0,5970263.0,1607999333.0,1.5,1082.8,171.06,1004.13,1337.2,101.0,100.0,106.0,98.855,108.0,109.0,62.0,4.6,59.2,-0.32,maintain
2018-02-19,2018,2,19,155000.0,500.0,0.32,265257.0,41214803500.0,34142854245000.0,101424812.0,46.04,18,-10894764000.0,-237728000.0,-2939617500.0,14072109500.0,11.4824,57.0,0.2280701754385964,98.97,11169.4,215200.0,7.41,2442.82,20.99,0.87,322137.0,5843437.0,1621617424.0,1.5,1079.9,170.57,1016.62,1341.18,101.0,100.0,106.0,98.855,108.0,109.0,62.0,4.6,59.2,0.32,maintain
2018-02-26,2018,2,26,161000.0,2000.0,1.26,513314.0,82468975500.0,35464513119000.0,101619678.0,46.13,18,21528080000.0,-492805000.0,-16929624500.0,-4105650500.0,10.97796,45.0,0.4,104.02,10285.1,235940.0,7.3,2457.65,6.13,0.25,321260.0,5606027.0,1630210236.0,1.5,1078.5,170.2,1008.42,1325.96,101.0,100.0,106.0,98.855,108.0,109.0,62.0,4.6,59.2,0.63,maintain
2018-02-27,2018,2,27,161000.0,0.0,0.0,273491.0,44116854740.0,35464513119000.0,101609143.0,46.13,26,2048901000.0,44416000.0,-10305198000.0,8211881000.0,10.45337,50.0,0.06,106.21,10594.4,202580.0,3.01,2456.14,-1.51,-0.06,271232.0,5674164.0,1629406360.0,1.5,1073.7,169.98,1003.22,1321.89,101.0,100.0,106.0,98.855,108.0,109.0,62.0,4.6,59.2,2.55,maintain
2018-02-28,2018,2,28,161500.0,500.0,0.31,496851.0,80085035000.0,35574651358500.0,101660317.0,46.15,21,-5265493000.0,-485228500.0,-13652123000.0,19402844500.0,10.34709,72.0,-0.0833333333333333,107.79,10333.9,215220.0,-2.46,2427.36,-28.78,-1.17,367557.0,7168378.0,1611555217.0,1.5,1071.0,170.2,997.25,1310.42,101.0,100.0,106.0,98.855,108.0,109.0,62.0,4.6,59.2,1.57,maintain
2018-03-05,2018,3,5,153000.0,-3000.0,-1.92,410894.0,63374562500.0,33702301287000.0,101843878.0,46.23,17,-7182047500.0,68432000.0,13918846500.0,-6805231000.0,10.33786,63.0,-0.0317460317460317,98.12,11330.6,162110.0,-0.75,2375.06,-27.1,-1.13,312254.0,5785013.0,1575913633.0,1.5,1081.3,170.21,1023.28,1333.95,97.8,99.5,104.7,98.751,108.0,108.9,63.1,4.5,60.2,-5.26,sell
2018-03-07,2018,3,7,152500.0,-4500.0,-2.87,598406.0,91746651000.0,33592163047500.0,101754085.0,46.19,16,-6417238500.0,364716500.0,22232730500.0,-16180208500.0,9.81895,54.0,-0.2037037037037037,94.76,9902.9,284540.0,-7.23,2401.82,-9.59,-0.4,412972.0,8956679.0,1594937954.0,1.5,1075.4,169.71,1018.61,1335.7,97.8,99.5,104.7,98.751,108.0,108.9,63.1,4.5,60.2,-2.24,maintain
2018-03-12,2018,3,12,153500.0,-500.0,-0.32,422236.0,65038787180.0,33812439526500.0,101545196.0,46.1,17,-10664609500.0,-69659000.0,10959299000.0,-225030500.0,11.17477,66.0,0.2727272727272727,104.05,9137.4,257910.0,-4.12,2484.12,24.67,1.0,391304.0,6570618.0,1649789283.0,1.5,1069.2,168.58,1000.05,1316.56,97.8,99.5,104.7,98.751,108.0,108.9,63.1,4.5,60.2,0.66,maintain
2018-03-13,2018,3,13,153500.0,0.0,0.0,378343.0,58015221500.0,33812439526500.0,101542641.0,46.1,25,-20158081500.0,-16913000.0,6478085500.0,13696909000.0,9.76432,57.0,0.1052631578947368,106.3,9154.9,239460.0,0.19,2494.49,10.37,0.42,350203.0,7828709.0,1657712133.0,1.5,1064.3,168.24,1000.52,1312.6,97.8,99.5,104.7,98.751,108.0,108.9,63.1,4.5,60.2,-0.65,maintain
2018-03-14,2018,3,14,156000.0,2500.0,1.63,605609.0,93879884000.0,34363130724000.0,101631314.0,46.14,29,9754061000.0,9257000.0,-15165655500.0,5402337500.0,9.82321,100.0,0.13,107.31,8210.6,305450.0,-10.32,2486.08,-8.41,-0.34,360866.0,6379750.0,1652629050.0,1.5,1065.8,168.55,1000.99,1320.9,97.8,99.5,104.7,98.751,108.0,108.9,63.1,4.5,60.2,1.3,maintain
2018-03-19,2018,3,19,151500.0,-6000.0,-3.81,749609.0,113399882000.0,33371886568500.0,101736647.0,46.19,87,-38759647000.0,-425043000.0,34317957000.0,4866733000.0,10.60222,91.0,-0.2857142857142857,107.98,8616.8,316960.0,5.07,2475.03,-18.94,-0.76,477219.0,5994569.0,1644237393.0,1.5,1069.6,169.05,1009.2,1313.95,97.8,99.5,104.7,98.751,108.0,108.9,63.1,4.5,60.2,-2.88,maintain
2018-03-20,2018,3,20,152500.0,1000.0,0.66,311027.0,47299406500.0,33592163047500.0,101722097.0,46.18,37,3572514000.0,-400724500.0,-310601500.0,-2861188000.0,9.78177,86.0,0.0581395348837209,107.29,8912.6,253440.0,3.43,2485.52,10.49,0.42,291496.0,5384114.0,1650420084.0,1.5,1071.2,169.15,1010.14,1321.49,97.8,99.5,104.7,98.751,108.0,108.9,63.1,4.5,60.2,-3.17,maintain
2018-03-21,2018,3,21,154500.0,2000.0,1.31,277076.0,42695257000.0,34032716005500.0,101703303.0,46.17,19,6469544500.0,-210591500.0,-16150948000.0,9891995000.0,9.71295,84.0,-0.0833333333333333,106.18,8905.9,218190.0,-0.08,2484.97,-0.55,-0.02,399074.0,5925542.0,1650337890.0,1.5,1071.0,169.35,1005.4,1311.49,97.8,99.5,104.7,98.751,108.0,108.9,63.1,4.5,60.2,-1.9,maintain
2018-03-26,2018,3,26,149500.0,-2000.0,-1.32,466599.0,70189711500.0,32931333610500.0,101907263.0,46.26,84,-3425267000.0,-2630840500.0,17467883500.0,-11411776000.0,10.23229,85.0,0.0705882352941176,101.36,8143.5,247180.0,-3.89,2437.08,20.32,0.84,306904.0,5928635.0,1620507612.0,1.5,1080.8,170.6,1031.49,1336.46,97.8,99.5,104.7,98.751,108.0,108.9,63.1,4.5,60.2,-3.24,maintain
2018-03-27,2018,3,27,154000.0,4500.0,3.01,683470.0,104230720500.0,33922577766000.0,101821888.0,46.22,34,22838477500.0,-232231000.0,-10717072000.0,-11889174500.0,9.157,83.0,0.0963855421686747,100.42,7801.7,223100.0,-4.2,2452.06,14.98,0.61,332129.0,6305554.0,1631743152.0,1.5,1081.2,171.35,1025.47,1346.26,97.8,99.5,104.7,98.751,108.0,108.9,63.1,4.5,60.2,0.98,maintain
2018-03-28,2018,3,28,151500.0,-2500.0,-1.62,905733.0,137478492000.0,33371886568500.0,101816946.0,46.22,83,24325352500.0,121272000.0,6386294500.0,-30832919000.0,9.93956,108.0,0.1944444444444444,101.31,7954.9,167360.0,1.96,2419.29,-32.77,-1.34,501307.0,7761054.0,1610067602.0,1.5,1072.2,171.52,1017.36,1330.33,97.8,99.5,104.7,98.751,108.0,108.9,63.1,4.5,60.2,0.0,maintain
2018-04-02,2018,4,2,148500.0,5000.0,3.48,569272.0,83907272000.0,32711057131500.0,101346165.0,46.01,70,-2638108500.0,95311500.0,-34296695500.0,36839492500.0,10.48586,112.0,0.1607142857142857,105.32,7068.4,199310.0,3.56,2444.16,-1.69,-0.07,390319.0,6841688.0,1626392940.0,1.5,1064.4,169.8,1000.8,1311.07,99.6,99.1,107.1,98.931,107.0,107.9,63.5,4.1,60.9,-1.98,maintain
2018-04-03,2018,4,3,152000.0,3500.0,2.36,2258712.0,342071155000.0,33482024808000.0,101598210.0,46.12,29,13847626500.0,751413000.0,-30277817500.0,15678778000.0,9.50238,98.0,0.0408163265306122,106.82,7424.2,230800.0,5.03,2442.43,-1.73,-0.07,497141.0,7950088.0,1625310856.0,1.5,1058.1,168.83,999.67,1301.73,99.6,99.1,107.1,98.931,107.0,107.9,63.5,4.1,60.9,5.92,buy
2018-04-04,2018,4,4,156500.0,4500.0,2.96,1198367.0,188731779000.0,34473268963500.0,101701788.0,46.17,48,47569842000.0,-155970500.0,-75115292000.0,27701420500.0,10.70183,139.0,0.0719424460431654,105.68,6808.9,239510.0,-8.29,2408.06,-34.37,-1.41,551704.0,8092054.0,1602618532.0,1.5,1057.8,168.6,992.82,1298.08,99.6,99.1,107.1,98.931,107.0,107.9,63.5,4.1,60.9,9.06,buy
2018-04-09,2018,4,9,151000.0,-1500.0,-0.98,319141.0,48377736500.0,33261748329000.0,101726289.0,46.18,45,-8130392000.0,561170000.0,4376365500.0,3192856500.0,9.1685,74.0,0.2972972972972973,102.39,6781.9,241190.0,-3.54,2444.08,14.5,0.6,334425.0,6607392.0,1626997763.0,1.5,1066.0,169.02,997.52,1308.52,99.6,99.1,107.1,98.931,107.0,107.9,63.5,4.1,60.9,-3.51,maintain
2018-04-10,2018,4,10,151000.0,0.0,0.0,371422.0,56066248000.0,33261748329000.0,101747542.0,46.19,36,987700500.0,-66097500.0,676230500.0,-1597833500.0,8.51719,46.0,0.1739130434782608,100.86,6854.8,134230.0,1.08,2450.74,6.66,0.27,356390.0,7520110.0,1631061462.0,1.5,1067.5,169.41,1000.33,1315.53,99.6,99.1,107.1,98.931,107.0,107.9,63.5,4.1,60.9,-1.95,maintain
2018-04-11,2018,4,11,150000.0,-1000.0,-0.66,329076.0,49557359000.0,33041471850000.0,101738764.0,46.19,15,-10807711000.0,-63180500.0,7181928500.0,3688963000.0,8.40708,77.0,0.1818181818181818,100.81,6962.1,142070.0,1.56,2444.22,-6.52,-0.27,355188.0,7468123.0,1626689363.0,1.5,1067.7,169.41,996.17,1319.57,99.6,99.1,107.1,98.931,107.0,107.9,63.5,4.1,60.9,-1.64,maintain
2018-04-16,2018,4,16,153000.0,2500.0,1.66,303065.0,46144857000.0,33702301287000.0,101826917.0,46.23,16,10768692500.0,777211000.0,-6655574000.0,-4890329500.0,8.75288,60.0,0.2833333333333333,96.49,8070.0,197700.0,-3.51,2457.49,2.42,0.1,347174.0,6220737.0,1638625626.0,1.5,1070.0,170.27,994.75,1319.15,99.6,99.1,107.1,98.931,107.0,107.9,63.5,4.1,60.9,2.0,maintain
2018-04-17,2018,4,17,157500.0,4500.0,2.94,670905.0,105295018500.0,34693545442500.0,101836053.0,46.23,34,31455747500.0,-1361827000.0,-32722235000.0,2628314500.0,8.89194,77.0,0.2077922077922078,97.24,7908.6,162590.0,-2.0,2453.77,-3.72,-0.15,394701.0,6360648.0,1636624621.0,1.5,1073.1,170.85,1001.63,1328.61,99.6,99.1,107.1,98.931,107.0,107.9,63.5,4.1,60.9,3.62,maintain
2018-04-18,2018,4,18,158500.0,1000.0,0.63,507655.0,80383771000.0,34913821921500.0,101847294.0,46.24,38,-2340792500.0,-3211160000.0,-19971152500.0,25523105000.0,8.44298,40.0,0.175,97.44,8178.4,163260.0,3.41,2479.98,26.21,1.07,647286.0,8204323.0,1655299464.0,1.5,1068.4,170.33,998.22,1321.77,99.6,99.1,107.1,98.931,107.0,107.9,63.5,4.1,60.9,5.32,buy
2018-04-23,2018,4,23,159500.0,-500.0,-0.31,284140.0,45093721500.0,35134098400500.0,102284585.0,46.43,27,-280167000.0,-530719500.0,-1513150000.0,2324036500.0,9.19858,63.0,0.0,105.12,8952.8,147540.0,1.66,2474.11,-2.22,-0.09,701423.0,9372648.0,1651720966.0,1.5,1067.3,170.03,990.12,1310.8,99.6,99.1,107.1,98.931,107.0,107.9,63.5,4.1,60.9,0.63,maintain
