날짜,year,month,day,종가,대비,등락률,거래량,거래대금,시가총액,외국인 보유수량,외국인 지분율,토론방,순매수_기관,순매수_기타법인,순매수_개인,순매수_외국인,검색어,보도량,기사감성점수,뉴스심리지수,비트코인종가,비트코인거래량,비트코인변동,코스피종가,코스피대비,코스피등락률,코스피거래량,코스피거래대금,코스피시가총액,한은금리,원/미국달러,원/위안,원/일본엔(100엔),원/유로,경제심리지수(원계열),경제심리지수(순환변동치),산업생산지수,물가상승률,소비자신뢰지수,소비자심리지수,경제활동참가율(%),실업률(%),고용률(%),day1_label,3일 등락률,day3_label,5일 등락률,day5_label
2017-09-29,2017,9,29,82900.0,-300.0,-0.36,3579139.0,297279924300.0,60351396058500.0,353537434.0,48.56,398,1221454200.0,2210135800.0,39886364700.0,-43317954700.0,9.57886,42.0,0.3571428571428571,101.02,4172.8,97800.0,-0.54,2394.47,21.33,0.9,184191.0,4667350.0,1558243982.0,1.25,1146.7,172.35,1020.42,1350.87,98.9,100.7,105.3,98.172,108.0,107.4,63.5,3.3,61.4,maintain,0.97,maintain,-0.24,maintain
2017-10-10,2017,10,10,88700.0,5800.0,7.0,7956055.0,698272035600.0,64573809775500.0,353416044.0,48.55,513,-6892407000.0,1609110700.0,-76962352500.0,82245648800.0,14.88643,96.0,0.6354166666666666,92.38,4763.4,98490.0,-0.3,2433.81,39.34,1.64,221745.0,7507848.0,1583765606.0,1.25,1145.7,171.98,1016.86,1345.22,102.0,100.8,105.2,98.077,109.0,108.9,63.4,3.2,61.4,buy,7.65,buy,2.78,maintain
2017-10-11,2017,10,11,89100.0,400.0,0.45,5500820.0,489731597205.0,64865010721500.0,354358011.0,48.68,273,-74299937600.0,3013726800.0,102404242700.0,-31118031900.0,13.95009,92.0,0.4891304347826087,96.35,4824.2,70480.0,1.28,2458.16,24.35,1.0,201771.0,6086394.0,1600875567.0,1.25,1138.2,172.78,1012.99,1344.5,102.0,100.8,105.2,98.077,109.0,108.9,63.4,3.2,61.4,maintain,7.09,buy,8.53,buy
2017-10-12,2017,10,12,88500.0,-600.0,-0.67,4313702.0,382904043400.0,64428209302500.0,353592944.0,48.57,267,-66926281600.0,-36673100.0,72769643200.0,-5806688500.0,12.68343,77.0,0.5064935064935064,99.44,5432.6,163920.0,12.61,2474.76,16.6,0.68,256211.0,6281852.0,1610914160.0,1.25,1135.2,172.77,1009.11,1346.57,102.0,100.8,105.2,98.077,109.0,108.9,63.4,3.2,61.4,maintain,6.76,buy,7.4,buy
2017-10-13,2017,10,13,86100.0,-2400.0,-2.71,6101810.0,528412085474.0,62681003626500.0,353525025.0,48.56,543,-64776203400.0,810521700.0,74001514700.0,-10035833000.0,12.46028,58.0,0.2241379310344827,100.85,5637.3,215020.0,3.77,2473.62,-1.14,-0.05,234801.0,6823930.0,1610209162.0,1.25,1133.7,172.31,1009.75,1340.94,102.0,100.8,105.2,98.077,109.0,108.9,63.4,3.2,61.4,maintain,-2.93,maintain,3.49,maintain
2017-10-16,2017,10,16,84200.0,-1900.0,-2.21,6985619.0,588710801900.0,61297799133000.0,353124959.0,48.51,519,-69740885400.0,2120069800.0,121931271100.0,-54310455500.0,12.65572,34.0,0.6176470588235294,109.93,5759.3,61360.0,1.25,2480.05,6.43,0.26,224415.0,6175084.0,1613827897.0,1.25,1130.8,172.09,1010.41,1335.25,102.0,100.8,105.2,98.077,109.0,108.9,63.4,3.2,61.4,maintain,-5.5,sell,1.57,maintain
2017-10-17,2017,10,17,83500.0,-700.0,-0.83,6802500.0,577271089360.0,60788197477500.0,352467633.0,48.42,548,-37392845900.0,1239891300.0,140661973300.0,-104509018700.0,12.1972,83.0,0.4337349397590361,111.56,5598.6,65640.0,-2.79,2484.37,4.32,0.17,199049.0,5322692.0,1616936986.0,1.25,1127.3,171.55,1004.5,1328.92,102.0,100.8,105.2,98.077,109.0,108.9,63.4,3.2,61.4,maintain,-5.65,sell,-5.86,sell
2017-10-18,2017,10,18,80900.0,-2600.0,-3.11,9070685.0,737738341474.0,58895391328500.0,351228610.0,48.25,955,-30486516500.0,617111600.0,149574395800.0,-119704990900.0,12.71189,45.0,0.3333333333333333,111.11,5575.8,122020.0,-0.41,2482.91,-1.46,-0.06,244245.0,5826518.0,1616101959.0,1.25,1131.4,171.52,1008.69,1331.71,102.0,100.8,105.2,98.077,109.0,108.9,63.4,3.2,61.4,sell,-6.04,sell,-9.2,sell
2017-10-19,2017,10,19,79000.0,-1900.0,-2.35,7675978.0,613846154600.0,57512186835000.0,349756902.0,48.04,825,-18839940500.0,1467100900.0,102630164700.0,-85257325100.0,12.38501,70.0,0.2428571428571428,110.01,5698.6,83060.0,2.2,2473.06,-9.85,-0.4,236625.0,6891246.0,1608466684.0,1.25,1130.4,171.1,1000.0,1333.48,102.0,100.8,105.2,98.077,109.0,108.9,63.4,3.2,61.4,maintain,-6.18,sell,-10.73,sell
2017-10-20,2017,10,20,81200.0,2200.0,2.78,6911051.0,560456302827.0,59113792038000.0,348679722.0,47.9,674,40721509300.0,2301992700.0,-11397731100.0,-31625770900.0,11.85236,52.0,0.5576923076923077,111.45,5993.1,123860.0,5.17,2489.54,16.48,0.67,313211.0,5648569.0,1619603667.0,1.25,1132.3,170.87,1005.73,1341.49,102.0,100.8,105.2,98.077,109.0,108.9,63.4,3.2,61.4,maintain,-2.75,maintain,-5.69,sell
2017-10-23,2017,10,23,84700.0,3500.0,4.31,5388391.0,449716044200.0,61661800315500.0,348312441.0,47.84,412,-43391219200.0,2779051700.0,-8004741700.0,48616909200.0,11.39995,69.0,0.4927536231884058,109.29,5903.6,137140.0,-1.32,2490.05,0.51,0.02,274201.0,4759872.0,1620087219.0,1.25,1131.9,171.03,994.33,1331.51,102.0,100.8,105.2,98.077,109.0,108.9,63.4,3.2,61.4,buy,4.7,maintain,0.59,maintain
2017-10-24,2017,10,24,81800.0,-2900.0,-3.42,5236092.0,431212540600.0,59550593457000.0,348892826.0,47.92,651,-6935258100.0,1725176500.0,89894325100.0,-84684243500.0,12.50804,66.0,0.3939393939393939,110.62,5513.1,143740.0,-6.62,2490.49,0.44,0.02,232007.0,4624483.0,1620755283.0,1.25,1131.9,170.63,998.24,1329.93,102.0,100.8,105.2,98.077,109.0,108.9,63.4,3.2,61.4,sell,3.54,maintain,-2.04,maintain
2017-10-25,2017,10,25,81700.0,-100.0,-0.12,3914170.0,318921663840.0,59477793220500.0,347847101.0,47.78,518,-62614787000.0,-291114300.0,19229118200.0,43676783100.0,10.36083,45.0,0.5111111111111111,109.94,5734.0,105840.0,4.01,2492.5,2.01,0.08,599435.0,5088791.0,1621564444.0,1.25,1128.3,170.16,990.26,1327.5,102.0,100.8,105.2,98.077,109.0,108.9,63.4,3.2,61.4,maintain,0.62,maintain,0.99,maintain
2017-10-26,2017,10,26,78700.0,-3000.0,-3.67,7528077.0,602307366200.0,57293786125500.0,348381858.0,47.85,963,-98384727500.0,109401600.0,149938762000.0,-51663436100.0,13.1941,142.0,0.4014084507042254,111.98,5887.6,93680.0,2.68,2480.63,-11.87,-0.48,646883.0,7143283.0,1613241151.0,1.25,1128.3,169.96,992.92,1333.37,102.0,100.8,105.2,98.077,109.0,108.9,63.4,3.2,61.4,sell,-7.08,sell,-0.38,maintain
2017-10-27,2017,10,27,78400.0,-300.0,-0.38,8929263.0,691691985860.0,57075385416000.0,347708816.0,47.76,1121,-64380333800.0,4966010100.0,212732639200.0,-153318315500.0,14.12948,62.0,0.4193548387096774,114.13,5764.6,83930.0,-2.09,2496.63,16.0,0.64,511226.0,6342962.0,1624402401.0,1.25,1124.7,169.58,985.58,1308.64,102.0,100.8,105.2,98.077,109.0,108.9,63.4,3.2,61.4,maintain,-4.16,maintain,-3.45,maintain
2017-10-30,2017,10,30,79800.0,1400.0,1.79,5883529.0,472310756400.0,58094588727000.0,345749663.0,47.49,558,-3304985800.0,-1426135900.0,-39399349700.0,44130471400.0,11.81109,73.0,0.5616438356164384,117.04,6124.3,78620.0,-0.38,2501.93,5.3,0.21,342006.0,7020595.0,1626538442.0,1.25,1130.0,169.72,993.58,1311.42,102.0,100.8,105.2,98.077,109.0,108.9,63.4,3.2,61.4,maintain,-2.33,maintain,-5.79,sell
2017-10-31,2017,10,31,82200.0,2400.0,3.01,6620890.0,538901554000.0,59841794403000.0,346315476.0,47.57,721,33528699700.0,2338557600.0,-103134446000.0,67267188700.0,12.06634,56.0,0.5535714285714286,117.59,6451.2,101250.0,5.34,2523.43,21.5,0.86,313788.0,7694499.0,1642285252.0,1.25,1125.0,169.25,994.17,1310.06,102.0,100.8,105.2,98.077,109.0,108.9,63.4,3.2,61.4,buy,4.45,maintain,0.49,maintain
2017-11-01,2017,11,1,85300.0,3100.0,3.77,7067296.0,601022658680.0,62098601734500.0,347160510.0,47.69,502,47948362900.0,-2655168200.0,-137653358300.0,92360163600.0,13.25658,62.0,0.5645161290322581,120.18,6737.8,133190.0,4.44,2556.47,33.04,1.31,361796.0,7567835.0,1664901461.0,1.25,1121.2,169.06,986.49,1305.97,102.0,100.9,105.6,97.347,112.0,112.0,63.3,3.1,61.4,buy,8.8,buy,4.41,maintain
2017-11-02,2017,11,2,83400.0,-1900.0,-2.23,4464960.0,375220713300.0,60715397241000.0,348206265.0,47.83,349,-12624800800.0,-340418300.0,5671302000.0,7293917100.0,11.18884,55.0,0.1454545454545454,119.69,7024.8,238800.0,4.26,2546.36,-10.11,-0.4,527728.0,6255077.0,1658388201.0,1.25,1116.8,168.45,978.58,1297.89,102.0,100.9,105.6,97.347,112.0,112.0,63.3,3.1,61.4,maintain,4.51,maintain,5.97,buy
2017-11-03,2017,11,3,84400.0,1000.0,1.2,4050123.0,337348445900.0,61443399606000.0,348195121.0,47.83,401,-16710583000.0,9479400.0,-16171657600.0,32872761200.0,10.58149,32.0,0.5,118.95,7152.1,154890.0,1.81,2557.97,11.61,0.46,292767.0,5515019.0,1663024032.0,1.25,1113.3,168.68,976.11,1297.61,102.0,100.9,105.6,97.347,112.0,112.0,63.3,3.1,61.4,maintain,2.68,maintain,7.65,buy
2017-11-06,2017,11,6,83500.0,-900.0,-1.07,3131468.0,261569393400.0,60788197477500.0,348514317.0,47.87,273,-58334367600.0,-828163300.0,18917841800.0,40244689100.0,9.34827,65.0,0.123076923076923,118.08,6959.2,159690.0,-5.82,2549.41,-8.56,-0.33,221187.0,5433362.0,1657218530.0,1.25,1112.7,168.24,974.47,1292.07,102.0,100.9,105.6,97.347,112.0,112.0,63.3,3.1,61.4,maintain,-2.11,maintain,4.64,maintain
2017-11-07,2017,11,7,82400.0,-1100.0,-1.32,2993945.0,247145977200.0,59987394876000.0,348994873.0,47.94,296,-43437386000.0,1201543500.0,23912175700.0,18323666800.0,8.64577,40.0,0.3,116.5,7102.8,101050.0,2.06,2545.44,-3.97,-0.16,253922.0,5665742.0,1654339823.0,1.25,1116.7,168.32,981.24,1296.43,102.0,100.9,105.6,97.347,112.0,112.0,63.3,3.1,61.4,maintain,-1.2,maintain,0.24,maintain
2017-11-08,2017,11,8,83200.0,800.0,0.97,3396387.0,283884157100.0,60569796768000.0,348918672.0,47.93,275,-21056498000.0,849230400.0,-25778548600.0,45985816200.0,9.07143,35.0,0.4571428571428571,114.33,7444.4,220220.0,4.81,2552.4,6.96,0.27,277039.0,5716550.0,1658856803.0,1.25,1111.6,167.84,976.59,1288.96,102.0,100.9,105.6,97.347,112.0,112.0,63.3,3.1,61.4,maintain,-1.42,maintain,-2.46,maintain
2017-11-09,2017,11,9,82400.0,-800.0,-0.96,3748489.0,308429919200.0,59987394876000.0,349452071.0,48.0,252,-53210616100.0,1680944100.0,56833216600.0,-5303544600.0,8.41804,24.0,0.4583333333333333,113.54,7129.6,126770.0,-4.23,2550.57,-1.83,-0.07,293540.0,6931784.0,1657645911.0,1.25,1114.3,167.87,978.53,1291.98,102.0,100.9,105.6,97.347,112.0,112.0,63.3,3.1,61.4,maintain,-1.32,maintain,-1.2,maintain
2017-11-10,2017,11,10,82000.0,-400.0,-0.49,2357772.0,193577873500.0,59696193930000.0,349334716.0,47.99,325,-7163970100.0,-212970200.0,-4083197200.0,11460137500.0,7.91291,30.0,0.1333333333333333,112.94,6565.8,222000.0,-7.91,2542.95,-7.62,-0.3,291525.0,5517622.0,1652577270.0,1.25,1114.3,167.92,982.45,1297.38,102.0,100.9,105.6,97.347,112.0,112.0,63.3,3.1,61.4,maintain,-0.49,maintain,-2.84,maintain
2017-11-13,2017,11,13,82300.0,300.0,0.37,2955651.0,243371458300.0,59914594639500.0,349411484.0,48.0,297,6619347000.0,-680326800.0,-24777679400.0,18838659200.0,8.26616,54.0,0.4259259259259259,117.08,6522.5,178340.0,10.96,2530.35,-12.6,-0.5,266531.0,6175704.0,1644648379.0,1.25,1117.2,168.16,983.1,1302.49,102.0,100.9,105.6,97.347,112.0,112.0,63.3,3.1,61.4,maintain,-1.08,maintain,-1.44,maintain
2017-11-14,2017,11,14,83400.0,1100.0,1.34,3399976.0,284025290605.0,60715397241000.0,349677118.0,48.03,343,32633413800.0,1366644700.0,-46922709300.0,12922650800.0,8.35672,49.0,0.3673469387755102,119.4,6597.1,96500.0,1.14,2526.64,-3.71,-0.15,287772.0,5999102.0,1640671062.0,1.25,1120.7,168.37,986.49,1307.24,102.0,100.9,105.6,97.347,112.0,112.0,63.3,3.1,61.4,maintain,1.21,maintain,1.21,maintain
2017-11-15,2017,11,15,82000.0,-1400.0,-1.68,3207872.0,265091390700.0,59696193930000.0,349824577.0,48.05,302,-5230365100.0,-4568081000.0,8200554500.0,1597891600.0,8.23731,62.0,0.5,120.48,7283.2,131120.0,10.4,2518.25,-8.39,-0.33,398215.0,7283457.0,1634963776.0,1.25,1118.5,168.25,985.98,1319.44,102.0,100.9,105.6,97.347,112.0,112.0,63.3,3.1,61.4,maintain,0.0,maintain,-1.44,maintain
2017-11-16,2017,11,16,82500.0,500.0,0.61,3053355.0,250787561500.0,60060195112500.0,349835925.0,48.05,371,-3492398600.0,494471500.0,-2882721000.0,5880648100.0,7.98398,54.0,0.5370370370370371,120.95,7853.7,133940.0,7.83,2534.79,16.54,0.66,302931.0,5633182.0,1645491389.0,1.25,1114.4,168.05,987.42,1312.54,102.0,100.9,105.6,97.347,112.0,112.0,63.3,3.1,61.4,maintain,0.24,maintain,0.12,maintain
2017-11-17,2017,11,17,83000.0,500.0,0.61,4339090.0,362775855395.0,60424196295000.0,349906342.0,48.06,308,-10693406200.0,-1028874300.0,-13008371500.0,24730652000.0,7.74918,46.0,0.391304347826087,120.38,7700.0,117350.0,-1.96,2533.99,-0.8,-0.03,362192.0,6649669.0,1644529849.0,1.25,1104.1,166.53,976.17,1299.58,102.0,100.9,105.6,97.347,112.0,112.0,63.3,3.1,61.4,maintain,-0.48,maintain,1.22,maintain
2017-11-20,2017,11,20,82100.0,-900.0,-1.08,2988991.0,246424623100.0,59768994166500.0,350215901.0,48.11,270,-29729208700.0,-149585100.0,17112750800.0,12766043000.0,7.5161,49.0,0.2857142857142857,117.34,8244.7,75700.0,2.51,2527.67,-6.32,-0.25,404260.0,5868466.0,1640426169.0,1.25,1096.1,165.35,977.83,1288.14,102.0,100.9,105.6,97.347,112.0,112.0,63.3,3.1,61.4,maintain,0.12,maintain,-0.24,maintain
2017-11-21,2017,11,21,85000.0,2900.0,3.53,5540888.0,466928386800.0,61880201025000.0,350370409.0,48.13,413,65277045000.0,-474027800.0,-206871589800.0,142068572600.0,9.19562,35.0,0.5714285714285714,115.62,8100.0,115450.0,-1.76,2530.7,3.03,0.12,484887.0,7019797.0,1642523340.0,1.25,1098.9,165.4,976.19,1289.5,102.0,100.9,105.6,97.347,112.0,112.0,63.3,3.1,61.4,buy,3.03,maintain,1.92,maintain
2017-11-22,2017,11,22,86800.0,1800.0,2.12,4592670.0,399212701900.0,63190605282000.0,352059923.0,48.36,487,15564972400.0,-1679286100.0,-85323039400.0,71437353100.0,9.94148,46.0,0.2826086956521739,115.4,8234.5,65810.0,1.66,2540.51,9.81,0.39,485671.0,7600112.0,1649978496.0,1.25,1097.3,165.11,975.77,1287.96,102.0,100.9,105.6,97.347,112.0,112.0,63.3,3.1,61.4,maintain,4.58,maintain,5.85,buy
2017-11-23,2017,11,23,84700.0,-2100.0,-2.42,2840382.0,242064414800.0,61661800315500.0,352787634.0,48.46,499,3420958700.0,744319500.0,33122750800.0,-37288029000.0,8.41862,47.0,0.5319148936170213,112.9,8013.4,68010.0,-2.69,2537.15,-3.36,-0.13,391292.0,5174189.0,1647721422.0,1.25,1091.3,164.76,981.08,1289.97,102.0,100.9,105.6,97.347,112.0,112.0,63.3,3.1,61.4,maintain,3.17,maintain,2.67,maintain
2017-11-24,2017,11,24,85100.0,400.0,0.47,2073899.0,175597705100.0,61953001261500.0,352236222.0,48.38,295,9175150500.0,-296120700.0,-8211632900.0,-667396900.0,7.72854,30.0,0.5666666666666667,113.57,8200.8,73000.0,2.34,2544.33,7.18,0.28,297938.0,4477301.0,1652408594.0,1.25,1088.2,165.08,978.29,1289.35,102.0,100.9,105.6,97.347,112.0,112.0,63.3,3.1,61.4,maintain,0.12,maintain,2.53,maintain
2017-11-27,2017,11,27,83100.0,-2000.0,-2.35,7105679.0,593412377000.0,60496996531500.0,352225097.0,48.38,520,-106528509800.0,-1513883400.0,62917872200.0,45124521000.0,9.15416,49.0,0.1020408163265306,115.12,9733.2,106900.0,4.45,2507.81,-36.52,-1.44,284887.0,6257121.0,1627300681.0,1.25,1085.0,164.82,971.66,1294.41,102.0,100.9,105.6,97.347,112.0,112.0,63.3,3.1,61.4,maintain,-4.26,maintain,1.22,maintain
2017-11-28,2017,11,28,82600.0,-500.0,-0.6,4083144.0,335956958400.0,60132995349000.0,352757575.0,48.46,343,-51992531800.0,-3608951800.0,29297624300.0,26303859300.0,8.21438,43.0,0.2325581395348837,115.4,9906.0,87760.0,1.78,2514.19,6.38,0.25,348243.0,6518926.0,1631775248.0,1.25,1087.6,164.86,979.33,1294.46,102.0,100.9,105.6,97.347,112.0,112.0,63.3,3.1,61.4,maintain,-2.48,maintain,-2.82,maintain
2017-11-29,2017,11,29,82400.0,-200.0,-0.24,2418748.0,199668865000.0,59987394876000.0,353008016.0,48.49,316,-3761897300.0,301676700.0,-24558071000.0,28018291600.0,7.3944,41.0,0.4146341463414634,112.25,9837.9,233330.0,-0.69,2512.9,-1.29,-0.05,301209.0,5277563.0,1630844154.0,1.25,1088.3,164.98,976.01,1289.42,102.0,100.9,105.6,97.347,112.0,112.0,63.3,3.1,61.4,maintain,-3.17,maintain,-5.07,sell
2017-11-30,2017,11,30,76800.0,-5600.0,-6.8,11213748.0,873084585860.0,55910581632000.0,353298287.0,48.53,833,-73355457200.0,10064083100.0,244843219400.0,-181551845300.0,15.66457,63.0,-0.1269841269841269,113.56,9946.8,187010.0,1.11,2476.37,-36.53,-1.45,339022.0,9397572.0,1607169301.0,1.5,1082.4,164.01,966.51,1282.7,102.0,100.9,105.6,97.347,112.0,112.0,63.3,3.1,61.4,sell,-7.58,sell,-9.33,sell
2017-12-01,2017,12,1,77400.0,600.0,0.78,4340592.0,337025316000.0,56347383051000.0,350959773.0,48.21,492,-8908869000.0,-271294900.0,61727282400.0,-52547118500.0,9.5653,63.0,0.492063492063492,110.83,10861.5,131920.0,9.2,2475.41,-0.96,-0.04,288568.0,5740174.0,1606563651.0,1.5,1085.1,163.99,963.16,1291.0,101.7,100.7,103.3,97.698,111.0,110.6,62.5,3.3,60.4,maintain,-6.3,sell,-9.05,sell
2017-12-04,2017,12,4,79100.0,1700.0,2.2,4115752.0,321366491100.0,57584987071500.0,350268408.0,48.11,424,-1755704800.0,-3786762000.0,-15671998100.0,21214464900.0,9.34349,62.0,0.4193548387096774,107.57,11623.9,93170.0,3.36,2501.67,26.26,1.06,323847.0,6056436.0,1622966082.0,1.5,1087.1,164.36,963.53,1290.66,101.7,100.7,103.3,97.698,111.0,110.6,62.5,3.3,60.4,maintain,-4.0,maintain,-4.81,maintain
2017-12-05,2017,12,5,77900.0,-1200.0,-1.52,3736568.0,291407231242.0,56711384233500.0,350543629.0,48.15,520,6347913700.0,326429500.0,19938632800.0,-26612976000.0,8.83148,45.0,0.2,107.2,11667.1,89690.0,0.37,2510.12,8.45,0.34,395430.0,5926806.0,1627839540.0,1.5,1088.3,164.53,967.64,1291.7,101.7,100.7,103.3,97.698,111.0,110.6,62.5,3.3,60.4,maintain,1.43,maintain,-5.69,sell
2017-12-06,2017,12,6,77500.0,-400.0,-0.51,3934238.0,307971185400.0,56420183287500.0,350200634.0,48.1,497,10149416400.0,3508062200.0,-1285142800.0,-12372335800.0,8.76346,59.0,0.0,108.76,13749.6,191580.0,17.85,2474.37,-35.75,-1.42,507624.0,6651308.0,1605164242.0,1.5,1084.3,164.03,962.92,1282.46,101.7,100.7,103.3,97.698,111.0,110.6,62.5,3.3,60.4,maintain,0.13,maintain,-5.95,sell
2017-12-07,2017,12,7,76000.0,-1500.0,-1.94,5166136.0,395375589600.0,55328179740000.0,349662617.0,48.03,359,42099988900.0,1578967600.0,59671767000.0,-103350723500.0,9.2558,75.0,0.1333333333333333,106.8,16850.3,297110.0,22.55,2461.98,-12.39,-0.5,404854.0,6307570.0,1598885756.0,1.5,1091.9,164.88,972.74,1288.82,101.7,100.7,103.3,97.698,111.0,110.6,62.5,3.3,60.4,maintain,-3.92,maintain,-1.04,maintain
2017-12-08,2017,12,8,78700.0,2700.0,3.55,3660716.0,285431726000.0,57293786125500.0,348175718.0,47.83,284,41759613400.0,3297679000.0,-85744912300.0,40687619900.0,7.95188,53.0,0.3018867924528302,107.51,16047.6,286760.0,-4.76,2464.0,2.02,0.08,406382.0,5484859.0,1602767069.0,1.5,1092.7,165.18,966.09,1286.71,101.7,100.7,103.3,97.698,111.0,110.6,62.5,3.3,60.4,buy,1.03,maintain,1.68,maintain
2017-12-11,2017,12,11,78700.0,0.0,0.0,2493176.0,196326959260.0,57293786125500.0,348654323.0,47.89,260,25800126300.0,476549800.0,-6390980900.0,-19885695200.0,7.49107,47.0,0.2340425531914893,104.81,16732.5,159730.0,11.11,2471.49,7.49,0.3,240138.0,4613094.0,1607943365.0,1.5,1093.4,165.14,962.37,1286.99,101.7,100.7,103.3,97.698,111.0,110.6,62.5,3.3,60.4,maintain,1.55,maintain,-0.51,maintain
2017-12-12,2017,12,12,77800.0,-900.0,-1.14,3746347.0,291496663800.0,56638583997000.0,348283184.0,47.84,326,14752630200.0,427559500.0,29699504900.0,-44879694600.0,6.74139,46.0,0.1521739130434782,104.27,17083.9,132850.0,2.1,2461.0,-10.49,-0.42,281191.0,5292539.0,1601445482.0,1.5,1092.4,165.03,962.09,1286.25,101.7,100.7,103.3,97.698,111.0,110.6,62.5,3.3,60.4,maintain,2.37,maintain,-0.13,maintain
2017-12-13,2017,12,13,76800.0,-1000.0,-1.29,3485920.0,267386058800.0,55910581632000.0,347685035.0,47.76,501,6906071800.0,-143836800.0,61893605500.0,-68655840500.0,6.94409,55.0,0.5454545454545454,102.89,16286.8,155410.0,-4.67,2480.55,19.55,0.79,254953.0,5121323.0,1613324381.0,1.5,1090.1,164.5,959.85,1279.45,101.7,100.7,103.3,97.698,111.0,110.6,62.5,3.3,60.4,maintain,-2.41,maintain,-0.9,maintain
2017-12-14,2017,12,14,76000.0,-800.0,-1.04,5552560.0,425703238700.0,55328179740000.0,346702799.0,47.62,317,-103380195500.0,3520270700.0,63546507600.0,36313417200.0,7.05547,40.0,0.4,104.71,16467.9,107920.0,1.11,2469.48,-11.07,-0.45,317787.0,8276523.0,1606804196.0,1.5,1091.9,164.87,968.9,1291.23,101.7,100.7,103.3,97.698,111.0,110.6,62.5,3.3,60.4,maintain,-3.43,maintain,0.0,maintain
2017-12-15,2017,12,15,75700.0,-300.0,-0.39,3374982.0,257081381695.0,55109779030500.0,347145823.0,47.68,319,8752012600.0,1389352600.0,32721396900.0,-42862762100.0,33.32486,36.0,0.4444444444444444,106.2,17604.8,153650.0,6.9,2482.07,12.59,0.51,340759.0,6047302.0,1614080829.0,1.5,1086.7,164.41,967.5,1278.94,101.7,100.7,103.3,97.698,111.0,110.6,62.5,3.3,60.4,maintain,-2.7,maintain,-3.81,maintain
2017-12-18,2017,12,18,77200.0,1500.0,1.98,3237589.0,248538131200.0,56201782578000.0,346576562.0,47.61,416,31231566500.0,-1312374500.0,-42029525100.0,12110333100.0,7.02128,44.0,0.5909090909090909,110.3,18972.3,139250.0,-0.49,2481.88,-0.19,-0.01,324358.0,4477139.0,1614248576.0,1.5,1089.3,164.91,966.76,1279.44,101.7,100.7,103.3,97.698,111.0,110.6,62.5,3.3,60.4,maintain,0.52,maintain,-1.91,maintain
2017-12-19,2017,12,19,80200.0,3000.0,3.89,6782210.0,540014323400.0,58385789673000.0,346546668.0,47.6,497,88737061900.0,-1195821900.0,-160045244500.0,72504004500.0,8.66813,52.0,0.2115384615384615,112.46,17523.7,174540.0,-7.64,2478.53,-3.35,-0.13,308391.0,5239923.0,1612412731.0,1.5,1089.1,164.72,967.57,1283.23,101.7,100.7,103.3,97.698,111.0,110.6,62.5,3.3,60.4,buy,5.53,buy,3.08,maintain
2017-12-20,2017,12,20,80100.0,-100.0,-0.12,4375810.0,353497856300.0,58312989436500.0,347463693.0,47.73,291,61212336100.0,-1898068700.0,-81638758200.0,22324490800.0,8.00709,58.0,0.0172413793103448,114.02,16462.0,227680.0,-6.06,2472.37,-6.16,-0.25,236176.0,4748794.0,1607733542.0,1.5,1086.8,164.43,962.79,1287.04,101.7,100.7,103.3,97.698,111.0,110.6,62.5,3.3,60.4,maintain,5.81,buy,4.3,maintain
2017-12-21,2017,12,21,77000.0,-3100.0,-3.87,4831110.0,375893627500.0,56056182105000.0,347647715.0,47.75,357,-18729386200.0,665520800.0,61966437000.0,-43902571600.0,8.30914,68.0,-0.0735294117647058,113.83,15632.1,163740.0,-5.04,2429.83,-42.54,-1.72,247330.0,5351502.0,1579690639.0,1.5,1082.9,164.28,955.4,1285.84,101.7,100.7,103.3,97.698,111.0,110.6,62.5,3.3,60.4,sell,-0.26,maintain,1.32,maintain
2017-12-22,2017,12,22,76700.0,-300.0,-0.39,3382954.0,259843230800.0,55837781395500.0,347020411.0,47.67,216,17744766100.0,1426483400.0,-5963793100.0,-13207456400.0,7.03293,44.0,0.4545454545454545,113.14,13665.0,466980.0,-12.58,2440.54,10.71,0.44,230413.0,4801820.0,1587459773.0,1.5,1080.6,164.66,953.2,1282.4,101.7,100.7,103.3,97.698,111.0,110.6,62.5,3.3,60.4,maintain,-4.36,maintain,1.32,maintain
2017-12-26,2017,12,26,74000.0,-2700.0,-3.52,6253943.0,470523261600.0,53872175010000.0,346812765.0,47.64,464,-28724649700.0,1427684200.0,3686329500.0,23610636000.0,7.71479,49.0,0.2244897959183673,106.74,15756.6,143140.0,13.9,2427.34,-13.2,-0.54,224641.0,5641603.0,1578386110.0,1.5,1079.2,164.3,952.39,1280.96,101.7,100.7,103.3,97.698,111.0,110.6,62.5,3.3,60.4,sell,-7.62,sell,-4.15,maintain
2017-12-27,2017,12,27,75100.0,1100.0,1.49,4291492.0,322814111000.0,54672977611500.0,346826701.0,47.64,328,-10420013300.0,346538600.0,61831704300.0,-51758229600.0,7.4519,37.0,0.4594594594594595,106.61,15416.6,138710.0,-2.16,2436.67,9.33,0.38,194850.0,4845394.0,1584816761.0,1.5,1077.1,164.58,951.38,1277.01,101.7,100.7,103.3,97.698,111.0,110.6,62.5,3.3,60.4,maintain,-2.47,maintain,-6.36,sell
