날짜,year,month,day,종가,대비,등락률,거래량,거래대금,시가총액,외국인 보유수량,외국인 지분율,토론방,순매수_기관,순매수_기타법인,순매수_개인,순매수_외국인,검색어,보도량,기사감성점수,뉴스심리지수,비트코인종가,비트코인거래량,비트코인변동,코스피종가,코스피대비,코스피등락률,코스피거래량,코스피거래대금,코스피시가총액,한은금리,원/미국달러,원/위안,원/일본엔(100엔),원/유로,경제심리지수(원계열),경제심리지수(순환변동치),산업생산지수,물가상승률,소비자신뢰지수,소비자심리지수,경제활동참가율(%),실업률(%),고용률(%),year-month,5일 등락률,day5_label
2017-09-07,2017,9,7,49000.0,1000.0,2.08,1292775.0,63402040170.0,23235779763000.0,329564995.0,69.5,6.0,-1727370050.0,3561092700.0,-592374250.0,-1241348400.0,20.74142,20.0,0.05,94.52,4635.6,70530.0,0.37,2346.19,26.37,1.14,277036.0,4697149.0,1525680811.0,1.25,1133.7,173.32,1038.33,1351.99,98.9,100.7,105.3,98.172,108.0,107.4,63.5,3.3,61.4,2022-12,-5.77,sell
2017-09-08,2017,9,8,48650.0,-350.0,-0.71,443303.0,21494287700.0,23069809907550.0,329526984.0,69.49,2.0,-1541141600.0,-7623400.0,818788900.0,729976100.0,21.16143,22.0,0.1363636363636363,96.5,4326.5,180360.0,-6.67,2343.72,-2.47,-0.11,214593.0,4588620.0,1524638755.0,1.25,1129.6,172.84,1042.64,1358.29,98.9,100.7,105.3,98.172,108.0,107.4,63.5,3.3,61.4,2022-12,-5.53,sell
2017-09-11,2017,9,11,48750.0,100.0,0.21,734292.0,35880861350.0,23117229866250.0,329521696.0,69.49,0.0,10137083300.0,-149400.0,1513039500.0,-11649973400.0,28.06889,21.0,0.3333333333333333,96.25,4217.9,88760.0,-0.66,2359.08,15.36,0.66,243613.0,4928978.0,1535384685.0,1.25,1126.8,174.14,1040.59,1354.13,98.9,100.7,105.3,98.172,108.0,107.4,63.5,3.3,61.4,2022-12,-4.04,maintain
2017-09-12,2017,9,12,48950.0,200.0,0.41,547151.0,26928828068.0,23212069783650.0,329255550.0,69.43,0.0,3407746500.0,7171200.0,-245338350.0,-3169579350.0,23.1797,23.0,0.2608695652173913,99.47,4158.9,107040.0,-1.4,2365.47,6.39,0.27,333574.0,5000743.0,1539474472.0,1.25,1129.5,173.26,1033.54,1351.33,98.9,100.7,105.3,98.172,108.0,107.4,63.5,3.3,61.4,2022-12,0.0,maintain
2017-09-13,2017,9,13,48750.0,-200.0,-0.41,643349.0,31370920050.0,23117229866250.0,329145385.0,69.41,0.0,-413757900.0,744619600.0,3118572400.0,-3449434100.0,22.1899,23.0,0.217391304347826,101.91,3870.3,186540.0,-6.94,2360.18,-5.29,-0.22,318872.0,6032999.0,1536059857.0,1.25,1129.8,172.62,1025.09,1352.26,98.9,100.7,105.3,98.172,108.0,107.4,63.5,3.3,61.4,2022-12,1.56,maintain
2017-09-14,2017,9,14,49700.0,950.0,1.95,1169139.0,57660030520.0,23567719473900.0,329061883.0,69.39,1.0,6110347350.0,1560940000.0,-3824722600.0,-3846564750.0,21.13632,16.0,0.0625,102.63,3243.1,317590.0,-16.21,2377.66,17.48,0.74,314263.0,6750768.0,1546781590.0,1.25,1127.5,172.61,1020.64,1340.88,98.9,100.7,105.3,98.172,108.0,107.4,63.5,3.3,61.4,2022-12,1.43,maintain
2017-09-15,2017,9,15,50900.0,1200.0,2.41,1145910.0,57720769400.0,24136758978300.0,328983832.0,69.38,1.0,1660179300.0,-137338900.0,-6511312700.0,4988472300.0,22.83635,10.0,0.3,103.42,3713.8,448550.0,14.51,2386.07,8.41,0.35,298739.0,6430145.0,1552342857.0,1.25,1132.5,172.88,1028.94,1349.77,98.9,100.7,105.3,98.172,108.0,107.4,63.5,3.3,61.4,2022-12,4.62,maintain
2017-09-18,2017,9,18,51600.0,700.0,1.38,1040786.0,53463108500.0,24468698689200.0,329082595.0,69.4,1.0,-721300100.0,-1431804500.0,-4505745900.0,6658850500.0,27.8715,36.0,0.0833333333333333,105.32,4100.3,147930.0,11.13,2418.21,32.14,1.35,273478.0,5218020.0,1573692545.0,1.25,1133.5,173.08,1020.53,1353.91,98.9,100.7,105.3,98.172,108.0,107.4,63.5,3.3,61.4,2022-12,5.85,buy
2017-09-19,2017,9,19,51200.0,-400.0,-0.78,948409.0,48760125700.0,24279018854400.0,329132891.0,69.41,0.0,2548666300.0,-130470400.0,2156917800.0,-4575113700.0,22.30457,20.0,0.2,107.33,3908.0,123220.0,-4.69,2416.05,-2.16,-0.09,254586.0,5357248.0,1572876462.0,1.25,1127.9,172.25,1011.98,1348.69,98.9,100.7,105.3,98.172,108.0,107.4,63.5,3.3,61.4,2022-12,4.6,maintain
2017-09-20,2017,9,20,51300.0,100.0,0.2,1094482.0,56010730288.0,24326438813100.0,329115214.0,69.4,0.0,932296900.0,-36807000.0,-1336968900.0,441479000.0,24.13124,20.0,0.05,107.41,3882.2,86650.0,-0.66,2412.2,-3.85,-0.16,303286.0,5630704.0,1570621056.0,1.25,1130.0,171.59,1013.23,1355.49,98.9,100.7,105.3,98.172,108.0,107.4,63.5,3.3,61.4,2022-12,5.23,buy
2017-09-21,2017,9,21,51300.0,0.0,0.0,1992199.0,102736585200.0,24326438813100.0,329295703.0,69.44,0.0,5828325100.0,973857400.0,-2462924800.0,-4339257700.0,23.1943,22.0,0.0909090909090909,108.05,3617.3,145130.0,-6.82,2406.5,-5.7,-0.24,335339.0,5730119.0,1567070760.0,1.25,1129.1,171.79,1004.58,1342.16,98.9,100.7,105.3,98.172,108.0,107.4,63.5,3.3,61.4,2022-12,3.22,maintain
2017-09-22,2017,9,22,51700.0,400.0,0.78,681851.0,35351795700.0,24516118647900.0,329231616.0,69.43,0.0,4209952300.0,-583389600.0,-3292554600.0,-334008100.0,21.5963,22.0,0.4090909090909091,106.1,3600.8,114720.0,-0.45,2388.71,-17.79,-0.74,333617.0,6124476.0,1555336612.0,1.25,1132.8,171.86,1007.25,1352.62,98.9,100.7,105.3,98.172,108.0,107.4,63.5,3.3,61.4,2022-12,1.57,maintain
2017-09-25,2017,9,25,50600.0,-1100.0,-2.13,459996.0,23338127900.0,23994499102200.0,329213633.0,69.43,1.0,-133650900.0,39938600.0,1519922400.0,-1426210100.0,35.17845,43.0,0.1162790697674418,104.33,3932.8,100200.0,7.23,2380.4,-8.31,-0.35,339346.0,4855653.0,1550628202.0,1.25,1136.3,172.71,1011.75,1354.64,98.9,100.7,105.3,98.172,108.0,107.4,63.5,3.3,61.4,2022-12,-1.94,maintain
2017-09-26,2017,9,26,50400.0,-200.0,-0.4,1165068.0,57734814950.0,23899659184800.0,329098121.0,69.4,4.0,237861900.0,87029900.0,4440401150.0,-4765292950.0,26.79412,42.0,0.4523809523809524,101.8,3892.7,63250.0,-1.02,2374.32,-6.08,-0.26,319125.0,5853154.0,1545785411.0,1.25,1130.7,171.48,1011.86,1340.22,98.9,100.7,105.3,98.172,108.0,107.4,63.5,3.3,61.4,2022-12,-1.56,maintain
2017-09-27,2017,9,27,49650.0,-750.0,-1.49,885326.0,43866003732.0,23544009494550.0,328793529.0,69.34,4.0,-1886136700.0,-658350.0,6232562200.0,-4345767150.0,24.42974,32.0,0.15625,100.47,4212.2,117600.0,8.21,2372.57,-1.75,-0.07,202619.0,4598483.0,1544304910.0,1.25,1136.3,171.82,1012.07,1339.53,98.9,100.7,105.3,98.172,108.0,107.4,63.5,3.3,61.4,2022-12,-3.22,maintain
2017-09-28,2017,9,28,50400.0,750.0,1.51,980308.0,49349121411.0,23899659184800.0,328703966.0,69.32,1.0,-6809972300.0,14558200.0,58078400.0,6737335700.0,23.24992,32.0,0.40625,99.73,4195.6,92230.0,-0.39,2373.14,0.57,0.02,194772.0,4712786.0,1544474429.0,1.25,1139.4,171.83,1009.7,1338.23,98.9,100.7,105.3,98.172,108.0,107.4,63.5,3.3,61.4,2022-12,-1.75,maintain
2017-09-29,2017,9,29,50300.0,-100.0,-0.2,627158.0,31657944200.0,23852239226100.0,328838114.0,69.35,3.0,-1720832200.0,1153000.0,-272362700.0,1992041900.0,27.19441,22.0,0.1363636363636363,101.02,4172.8,97800.0,-0.54,2394.47,21.33,0.9,184191.0,4667350.0,1558243982.0,1.25,1146.7,172.35,1020.42,1350.87,98.9,100.7,105.3,98.172,108.0,107.4,63.5,3.3,61.4,2022-12,-2.71,maintain
2017-10-10,2017,10,10,50100.0,-200.0,-0.4,1912102.0,96157635340.0,23757399308700.0,329578245.0,69.5,13.0,-9040743350.0,35496800.0,14935453800.0,-5930207250.0,44.78298,38.0,0.3421052631578947,92.38,4763.4,98490.0,-0.3,2433.81,39.34,1.64,221745.0,7507848.0,1583765606.0,1.25,1145.7,171.98,1016.86,1345.22,102.0,100.8,105.2,98.077,109.0,108.9,63.4,3.2,61.4,2022-12,-0.99,maintain
2017-10-11,2017,10,11,50500.0,400.0,0.8,700274.0,35309295900.0,23947079143500.0,329453508.0,69.48,1.0,-12050431900.0,69823200.0,-1056746400.0,13037355100.0,31.31629,47.0,0.1489361702127659,96.35,4824.2,70480.0,1.28,2458.16,24.35,1.0,201771.0,6086394.0,1600875567.0,1.25,1138.2,172.78,1012.99,1344.5,102.0,100.8,105.2,98.077,109.0,108.9,63.4,3.2,61.4,2022-12,0.2,maintain
2017-10-12,2017,10,12,50600.0,100.0,0.2,1053823.0,53375805700.0,23994499102200.0,328901188.0,69.36,7.0,-2590662900.0,148267300.0,1904768700.0,537626900.0,25.65217,23.0,0.0,99.44,5432.6,163920.0,12.61,2474.76,16.6,0.68,256211.0,6281852.0,1610914160.0,1.25,1135.2,172.77,1009.11,1346.57,102.0,100.8,105.2,98.077,109.0,108.9,63.4,3.2,61.4,2022-11,1.91,maintain
2017-10-13,2017,10,13,50700.0,100.0,0.2,436899.0,22101439300.0,24041919060900.0,328909996.0,69.36,3.0,3371382200.0,57557000.0,-2477531900.0,-951407300.0,22.96154,17.0,0.0,100.85,5637.3,215020.0,3.77,2473.62,-1.14,-0.05,234801.0,6823930.0,1610209162.0,1.25,1133.7,172.31,1009.75,1340.94,102.0,100.8,105.2,98.077,109.0,108.9,63.4,3.2,61.4,2022-11,0.6,maintain
2017-10-16,2017,10,16,49650.0,-1050.0,-2.07,720687.0,35984622400.0,23544009494550.0,328891077.0,69.36,5.0,1233311300.0,-2445480050.0,6520043700.0,-5307874950.0,29.10577,30.0,0.2666666666666666,109.93,5759.3,61360.0,1.25,2480.05,6.43,0.26,224415.0,6175084.0,1613827897.0,1.25,1130.8,172.09,1010.41,1335.25,102.0,100.8,105.2,98.077,109.0,108.9,63.4,3.2,61.4,2022-11,-1.29,maintain
2017-10-17,2017,10,17,49400.0,-250.0,-0.5,758921.0,37581229750.0,23425459597800.0,328786943.0,69.34,5.0,-3444117500.0,-2012967000.0,5333336150.0,123748350.0,25.11696,48.0,0.0416666666666666,111.56,5598.6,65640.0,-2.79,2484.37,4.32,0.17,199049.0,5322692.0,1616936986.0,1.25,1127.3,171.55,1004.5,1328.92,102.0,100.8,105.2,98.077,109.0,108.9,63.4,3.2,61.4,2022-11,-1.4,maintain
2017-10-18,2017,10,18,49800.0,400.0,0.81,744345.0,36855857162.0,23615139432600.0,328759402.0,69.33,4.0,-2229250550.0,18444850.0,-1751036600.0,3961842300.0,22.95931,17.0,0.3529411764705882,111.11,5575.8,122020.0,-0.41,2482.91,-1.46,-0.06,244245.0,5826518.0,1616101959.0,1.25,1131.4,171.52,1008.69,1331.71,102.0,100.8,105.2,98.077,109.0,108.9,63.4,3.2,61.4,2022-11,-1.39,maintain
2017-10-19,2017,10,19,50800.0,1000.0,2.01,842261.0,42665877300.0,24089339019600.0,328836564.0,69.35,4.0,6870851900.0,-1912200.0,-10337200800.0,3468261100.0,21.29885,32.0,0.25,110.01,5698.6,83060.0,2.2,2473.06,-9.85,-0.4,236625.0,6891246.0,1608466684.0,1.25,1130.4,171.1,1000.0,1333.48,102.0,100.8,105.2,98.077,109.0,108.9,63.4,3.2,61.4,2022-11,0.4,maintain
2017-10-20,2017,10,20,50900.0,100.0,0.2,626758.0,31799492500.0,24136758978300.0,328905229.0,69.36,2.0,-3739930700.0,30899200.0,2814714200.0,894317300.0,23.201,16.0,0.0,111.45,5993.1,123860.0,5.17,2489.54,16.48,0.67,313211.0,5648569.0,1619603667.0,1.25,1132.3,170.87,1005.73,1341.49,102.0,100.8,105.2,98.077,109.0,108.9,63.4,3.2,61.4,2022-11,0.39,maintain
2017-10-23,2017,10,23,50200.0,-700.0,-1.38,1053132.0,52781490350.0,23804819267400.0,328942866.0,69.37,7.0,-16992130450.0,15903250.0,9847151050.0,7129076150.0,27.53236,30.0,0.2666666666666666,109.29,5903.6,137140.0,-1.32,2490.05,0.51,0.02,274201.0,4759872.0,1620087219.0,1.25,1131.9,171.03,994.33,1331.51,102.0,100.8,105.2,98.077,109.0,108.9,63.4,3.2,61.4,2022-11,1.11,maintain
2017-10-24,2017,10,24,50600.0,400.0,0.8,560889.0,28324923500.0,23994499102200.0,329084869.0,69.4,1.0,5204599950.0,10236300.0,-1940613950.0,-3274222300.0,24.28549,37.0,0.4864864864864865,110.62,5513.1,143740.0,-6.62,2490.49,0.44,0.02,232007.0,4624483.0,1620755283.0,1.25,1131.9,170.63,998.24,1329.93,102.0,100.8,105.2,98.077,109.0,108.9,63.4,3.2,61.4,2022-11,2.43,maintain
2017-10-25,2017,10,25,51300.0,700.0,1.38,794295.0,40619929400.0,24326438813100.0,329057903.0,69.39,4.0,-6973148400.0,-1368305900.0,-866634900.0,9208089200.0,30.78042,28.0,0.5,109.94,5734.0,105840.0,4.01,2492.5,2.01,0.08,599435.0,5088791.0,1621564444.0,1.25,1128.3,170.16,990.26,1327.5,102.0,100.8,105.2,98.077,109.0,108.9,63.4,3.2,61.4,2022-11,3.01,maintain
2017-10-26,2017,10,26,51700.0,400.0,0.78,758296.0,39212048378.0,24516118647900.0,329237662.0,69.43,2.0,-2268524300.0,707915800.0,-6788769000.0,8349377500.0,24.80163,21.0,0.1428571428571428,111.98,5887.6,93680.0,2.68,2480.63,-11.87,-0.48,646883.0,7143283.0,1613241151.0,1.25,1128.3,169.96,992.92,1333.37,102.0,100.8,105.2,98.077,109.0,108.9,63.4,3.2,61.4,2022-11,1.77,maintain
2017-10-27,2017,10,27,51100.0,-600.0,-1.16,706427.0,36162620800.0,24231598895700.0,329387122.0,69.46,6.0,-3093531000.0,51100000.0,1996101000.0,1046330000.0,22.4362,22.0,0.1818181818181818,114.13,5764.6,83930.0,-2.09,2496.63,16.0,0.64,511226.0,6342962.0,1624402401.0,1.25,1124.7,169.58,985.58,1308.64,102.0,100.8,105.2,98.077,109.0,108.9,63.4,3.2,61.4,2022-11,0.39,maintain
2017-10-30,2017,10,30,50900.0,-200.0,-0.39,682565.0,34808271400.0,24136758978300.0,329422625.0,69.47,7.0,-10018747800.0,-172624600.0,5574526800.0,4616845600.0,26.27049,17.0,0.1764705882352941,117.04,6124.3,78620.0,-0.38,2501.93,5.3,0.21,342006.0,7020595.0,1626538442.0,1.25,1130.0,169.72,993.58,1311.42,102.0,100.8,105.2,98.077,109.0,108.9,63.4,3.2,61.4,2022-11,1.39,maintain
2017-10-31,2017,10,31,50200.0,-700.0,-1.38,1458077.0,72853994850.0,23804819267400.0,329527007.0,69.49,11.0,-21561954600.0,-2439207200.0,18372780700.0,5628381100.0,27.75263,24.0,0.4166666666666667,117.59,6451.2,101250.0,5.34,2523.43,21.5,0.86,313788.0,7694499.0,1642285252.0,1.25,1125.0,169.25,994.17,1310.06,102.0,100.8,105.2,98.077,109.0,108.9,63.4,3.2,61.4,2022-11,-0.79,maintain
2017-11-01,2017,11,1,50200.0,0.0,0.0,794886.0,39720432900.0,23804819267400.0,329677767.0,69.52,7.0,-4202866200.0,13248850.0,6708680600.0,-2519063250.0,24.88053,46.0,0.1956521739130435,120.18,6737.8,133190.0,4.44,2556.47,33.04,1.31,361796.0,7567835.0,1664901461.0,1.25,1121.2,169.06,986.49,1305.97,102.0,100.9,105.6,97.347,112.0,112.0,63.3,3.1,61.4,2022-11,-2.14,maintain
2017-11-02,2017,11,2,50300.0,100.0,0.2,490260.0,24640708500.0,23852239226100.0,329627709.0,69.51,5.0,-3808521200.0,-66993000.0,-1628638900.0,5504153100.0,21.48545,39.0,0.4102564102564102,119.69,7024.8,238800.0,4.26,2546.36,-10.11,-0.4,527728.0,6255077.0,1658388201.0,1.25,1116.8,168.45,978.58,1297.89,102.0,100.9,105.6,97.347,112.0,112.0,63.3,3.1,61.4,2022-11,-2.71,maintain
2017-11-03,2017,11,3,51000.0,700.0,1.39,493462.0,25093114800.0,24184178937000.0,329547797.0,69.5,3.0,5673728300.0,492729100.0,-9052371400.0,2885914000.0,21.25598,24.0,0.0833333333333333,118.95,7152.1,154890.0,1.81,2557.97,11.61,0.46,292767.0,5515019.0,1663024032.0,1.25,1113.3,168.68,976.11,1297.61,102.0,100.9,105.6,97.347,112.0,112.0,63.3,3.1,61.4,2022-11,-0.2,maintain
2017-11-06,2017,11,6,49650.0,-1350.0,-2.65,907047.0,45210246550.0,23544009494550.0,329604405.0,69.51,16.0,-14800705600.0,580207900.0,14834542350.0,-614044650.0,26.48851,29.0,0.2068965517241379,118.08,6959.2,159690.0,-5.82,2549.41,-8.56,-0.33,221187.0,5433362.0,1657218530.0,1.25,1112.7,168.24,974.47,1292.07,102.0,100.9,105.6,97.347,112.0,112.0,63.3,3.1,61.4,2022-11,-2.46,maintain
2017-11-07,2017,11,7,50100.0,450.0,0.91,4601509.0,222383143350.0,23757399308700.0,329591570.0,69.5,4.0,-2653018850.0,-1498000.0,-64274000.0,2718790850.0,22.74759,16.0,0.25,116.5,7102.8,101050.0,2.06,2545.44,-3.97,-0.16,253922.0,5665742.0,1654339823.0,1.25,1116.7,168.32,981.24,1296.43,102.0,100.9,105.6,97.347,112.0,112.0,63.3,3.1,61.4,2022-11,-0.2,maintain
2017-11-08,2017,11,8,48600.0,-1500.0,-2.99,1770473.0,86594203200.0,23046099928200.0,329646112.0,69.52,30.0,2511717850.0,15229150.0,38600282200.0,-41127229200.0,21.13066,25.0,0.04,114.33,7444.4,220220.0,4.81,2552.4,6.96,0.27,277039.0,5716550.0,1658856803.0,1.25,1111.6,167.84,976.59,1288.96,102.0,100.9,105.6,97.347,112.0,112.0,63.3,3.1,61.4,2022-11,-3.19,maintain
2017-11-09,2017,11,9,48400.0,-200.0,-0.41,1644483.0,79495831900.0,22951260010800.0,328764010.0,69.33,17.0,718811600.0,559762200.0,14233352650.0,-15511926450.0,19.80974,22.0,0.3181818181818182,113.54,7129.6,126770.0,-4.23,2550.57,-1.83,-0.07,293540.0,6931784.0,1657645911.0,1.25,1114.3,167.87,978.53,1291.98,102.0,100.9,105.6,97.347,112.0,112.0,63.3,3.1,61.4,2022-11,-3.78,maintain
2017-11-10,2017,11,10,48000.0,-400.0,-0.83,1179782.0,56785027300.0,22761580176000.0,328407221.0,69.26,12.0,2316000450.0,39165950.0,13335765350.0,-15690931750.0,23.90414,13.0,0.0769230769230769,112.94,6565.8,222000.0,-7.91,2542.95,-7.62,-0.3,291525.0,5517622.0,1652577270.0,1.25,1114.3,167.92,982.45,1297.38,102.0,100.9,105.6,97.347,112.0,112.0,63.3,3.1,61.4,2022-11,-5.88,sell
2017-11-13,2017,11,13,48150.0,150.0,0.31,724636.0,34902928450.0,22832710114050.0,328046859.0,69.18,6.0,-5481718900.0,509385450.0,373946450.0,4598387000.0,26.24642,22.0,0.1363636363636363,117.08,6522.5,178340.0,10.96,2530.35,-12.6,-0.5,266531.0,6175704.0,1644648379.0,1.25,1117.2,168.16,983.1,1302.49,102.0,100.9,105.6,97.347,112.0,112.0,63.3,3.1,61.4,2022-10,-3.02,maintain
2017-11-14,2017,11,14,48350.0,200.0,0.42,1003131.0,48518926400.0,22927550031450.0,327986661.0,69.17,3.0,824989200.0,185537950.0,66039650.0,-1076566800.0,22.74996,17.0,0.1176470588235294,119.4,6597.1,96500.0,1.14,2526.64,-3.71,-0.15,287772.0,5999102.0,1640671062.0,1.25,1120.7,168.37,986.49,1307.24,102.0,100.9,105.6,97.347,112.0,112.0,63.3,3.1,61.4,2022-10,-3.49,maintain
2017-11-15,2017,11,15,48450.0,100.0,0.21,1096778.0,53080604503.0,22974969990150.0,327979810.0,69.16,8.0,4080391650.0,-86326900.0,-1514311350.0,-2479753400.0,23.21152,24.0,0.0833333333333333,120.48,7283.2,131120.0,10.4,2518.25,-8.39,-0.33,398215.0,7283457.0,1634963776.0,1.25,1118.5,168.25,985.98,1319.44,102.0,100.9,105.6,97.347,112.0,112.0,63.3,3.1,61.4,2022-10,-0.31,maintain
2017-11-16,2017,11,16,48750.0,300.0,0.62,955097.0,46548660250.0,23117229866250.0,327881108.0,69.14,15.0,-5718658800.0,137520300.0,3042603150.0,2538535350.0,21.13421,41.0,0.048780487804878,120.95,7853.7,133940.0,7.83,2534.79,16.54,0.66,302931.0,5633182.0,1645491389.0,1.25,1114.4,168.05,987.42,1312.54,102.0,100.9,105.6,97.347,112.0,112.0,63.3,3.1,61.4,2022-10,0.72,maintain
2017-11-17,2017,11,17,48200.0,-550.0,-1.13,1086772.0,52495120550.0,22856420093400.0,327933079.0,69.16,10.0,-17741401900.0,1025513800.0,7366581400.0,9349306700.0,20.12994,20.0,0.05,120.38,7700.0,117350.0,-1.96,2533.99,-0.8,-0.03,362192.0,6649669.0,1644529849.0,1.25,1104.1,166.53,976.17,1299.58,102.0,100.9,105.6,97.347,112.0,112.0,63.3,3.1,61.4,2022-10,0.42,maintain
2017-11-20,2017,11,20,48300.0,100.0,0.21,602374.0,29119385350.0,22903840052100.0,328131368.0,69.2,5.0,-10961711650.0,53247500.0,340755050.0,10567709100.0,27.29053,18.0,0.1666666666666666,117.34,8244.7,75700.0,2.51,2527.67,-6.32,-0.25,404260.0,5868466.0,1640426169.0,1.25,1096.1,165.35,977.83,1288.14,102.0,100.9,105.6,97.347,112.0,112.0,63.3,3.1,61.4,2022-10,0.31,maintain
2017-11-21,2017,11,21,47900.0,-400.0,-0.83,586939.0,28177591350.0,22714160217300.0,328354498.0,69.24,11.0,-2413787450.0,148912600.0,7077634450.0,-4812759600.0,23.92281,23.0,0.4782608695652174,115.62,8100.0,115450.0,-1.76,2530.7,3.03,0.12,484887.0,7019797.0,1642523340.0,1.25,1098.9,165.4,976.19,1289.5,102.0,100.9,105.6,97.347,112.0,112.0,63.3,3.1,61.4,2022-10,-0.93,maintain
2017-11-22,2017,11,22,48200.0,300.0,0.63,842652.0,40590283725.0,22856420093400.0,328254006.0,69.22,8.0,-3183259500.0,967100.0,1951192300.0,1231100100.0,21.57619,25.0,0.32,115.4,8234.5,65810.0,1.66,2540.51,9.81,0.39,485671.0,7600112.0,1649978496.0,1.25,1097.3,165.11,975.77,1287.96,102.0,100.9,105.6,97.347,112.0,112.0,63.3,3.1,61.4,2022-10,-0.52,maintain
2017-11-23,2017,11,23,47800.0,-400.0,-0.83,741320.0,35533971030.0,22666740258600.0,328206040.0,69.21,17.0,-9590712700.0,1528200.0,13060643650.0,-3471459150.0,20.65634,35.0,0.0285714285714285,112.9,8013.4,68010.0,-2.69,2537.15,-3.36,-0.13,391292.0,5174189.0,1647721422.0,1.25,1091.3,164.76,981.08,1289.97,102.0,100.9,105.6,97.347,112.0,112.0,63.3,3.1,61.4,2022-10,-1.95,maintain
2017-11-24,2017,11,24,47750.0,-50.0,-0.1,785984.0,37505727100.0,22643030279250.0,328112231.0,69.19,11.0,-948160900.0,6635900.0,7485118300.0,-6543593300.0,25.21625,19.0,0.2105263157894736,113.57,8200.8,73000.0,2.34,2544.33,7.18,0.28,297938.0,4477301.0,1652408594.0,1.25,1088.2,165.08,978.29,1289.35,102.0,100.9,105.6,97.347,112.0,112.0,63.3,3.1,61.4,2022-10,-0.93,maintain
2017-11-27,2017,11,27,47650.0,-100.0,-0.21,1158830.0,55466989450.0,22595610320550.0,327974997.0,69.16,30.0,3614771250.0,261295850.0,9287079450.0,-13163146550.0,32.20628,12.0,0.25,115.12,9733.2,106900.0,4.45,2507.81,-36.52,-1.44,284887.0,6257121.0,1627300681.0,1.25,1085.0,164.82,971.66,1294.41,102.0,100.9,105.6,97.347,112.0,112.0,63.3,3.1,61.4,2022-10,-1.35,maintain
2017-11-28,2017,11,28,48150.0,500.0,1.05,1090743.0,52529567940.0,22832710114050.0,327699104.0,69.11,34.0,3339035650.0,-269600.0,-182768050.0,-3155998000.0,25.34341,25.0,0.28,115.4,9906.0,87760.0,1.78,2514.19,6.38,0.25,348243.0,6518926.0,1631775248.0,1.25,1087.6,164.86,979.33,1294.46,102.0,100.9,105.6,97.347,112.0,112.0,63.3,3.1,61.4,2022-10,0.52,maintain
2017-11-29,2017,11,29,48300.0,150.0,0.31,808898.0,38947346450.0,22903840052100.0,327632709.0,69.09,13.0,3799395850.0,563182350.0,-628810750.0,-3733767450.0,23.1079,23.0,0.4347826086956521,112.25,9837.9,233330.0,-0.69,2512.9,-1.29,-0.05,301209.0,5277563.0,1630844154.0,1.25,1088.3,164.98,976.01,1289.42,102.0,100.9,105.6,97.347,112.0,112.0,63.3,3.1,61.4,2022-10,0.21,maintain
2017-11-30,2017,11,30,48400.0,100.0,0.21,2151052.0,104204948050.0,22951260010800.0,327522180.0,69.07,22.0,6558132400.0,100116050.0,-2361202900.0,-4297045550.0,27.7976,27.0,0.3703703703703703,113.56,9946.8,187010.0,1.11,2476.37,-36.53,-1.45,339022.0,9397572.0,1607169301.0,1.5,1082.4,164.01,966.51,1282.7,102.0,100.9,105.6,97.347,112.0,112.0,63.3,3.1,61.4,2022-10,1.26,maintain
2017-12-01,2017,12,1,47100.0,-1300.0,-2.69,1180171.0,55893506000.0,22334800547700.0,327433881.0,69.05,38.0,-2998446850.0,748933450.0,16907545150.0,-14658031750.0,24.00026,37.0,0.2972972972972973,110.83,10861.5,131920.0,9.2,2475.41,-0.96,-0.04,288568.0,5740174.0,1606563651.0,1.5,1085.1,163.99,963.16,1291.0,101.7,100.7,103.3,97.698,111.0,110.6,62.5,3.3,60.4,2022-10,-1.36,maintain
2017-12-04,2017,12,4,48000.0,900.0,1.91,865120.0,41501974300.0,22761580176000.0,327126396.0,68.98,14.0,-5398253550.0,0.0,-4961631900.0,10359885450.0,26.56163,34.0,0.2941176470588235,107.57,11623.9,93170.0,3.36,2501.67,26.26,1.06,323847.0,6056436.0,1622966082.0,1.5,1087.1,164.36,963.53,1290.66,101.7,100.7,103.3,97.698,111.0,110.6,62.5,3.3,60.4,2022-10,0.73,maintain
2017-12-05,2017,12,5,48500.0,500.0,1.04,718912.0,34789297950.0,22998679969500.0,327396635.0,69.04,7.0,260267900.0,-51613900.0,-7291563400.0,7082909400.0,25.65585,26.0,0.2692307692307692,107.2,11667.1,89690.0,0.37,2510.12,8.45,0.34,395430.0,5926806.0,1627839540.0,1.5,1088.3,164.53,967.64,1291.7,101.7,100.7,103.3,97.698,111.0,110.6,62.5,3.3,60.4,2022-10,0.73,maintain
2017-12-06,2017,12,6,48350.0,-150.0,-0.31,950238.0,45921278325.0,22927550031450.0,327542714.0,69.07,11.0,3676312000.0,83698600.0,-676238100.0,-3083772500.0,22.74128,42.0,0.4285714285714285,108.76,13749.6,191580.0,17.85,2474.37,-35.75,-1.42,507624.0,6651308.0,1605164242.0,1.5,1084.3,164.03,962.92,1282.46,101.7,100.7,103.3,97.698,111.0,110.6,62.5,3.3,60.4,2022-10,0.1,maintain
